,0,Referencia,Fecha Alta,Tipo,Operación,Provincia,Superficie,Precio Venta,Fecha Venta,Vendedor
2975,2976,2976,16/12/2006 00:00,Industrial,Alquiler,Tarragona,48.0,249072.0,2030-05-19 00:00:00,
2976,2977,2977,16/12/2006 00:00,Local,Alquiler,Lleida,248.0,1957960.0,2030-05-19 00:00:00,
2977,2978,2978,16/12/2006 00:00,Piso,Venta,Tarragona,174.0,1377210.0,2030-05-19 00:00:00,
2978,2979,2979,16/12/2006 00:00,Suelo,Alquiler,Girona,152.0,1147144.0,2030-05-19 00:00:00,
2979,2980,2980,17/12/2006 00:00,Casa,Alquiler,Barcelona,200.0,1957200.0,2030-05-19 00:00:00,
2980,2981,2981,17/12/2006 00:00,Piso,Alquiler,Barcelona,182.0,1121906.0,04/04/2007 00:00,María
2981,2982,2982,17/12/2006 00:00,Oficina,Alquiler,Barcelona,72.0,339192.0,2030-05-19 00:00:00,
2982,2983,2983,18/12/2006 00:00,Industrial,Alquiler,Girona,85.0,670310.0,2030-05-19 00:00:00,
2983,2984,2984,18/12/2006 00:00,Suelo,Venta,Tarragona,93.0,910563.0,2030-05-19 00:00:00,
2984,2985,2985,19/12/2006 00:00,Parking,Venta,Barcelona,200.0,1407200.0,2030-05-19 00:00:00,
2985,2986,2986,19/12/2006 00:00,Casa,Venta,Barcelona,281.0,2244066.0,26/03/2007 00:00,Joaquín
2986,2987,2987,19/12/2006 00:00,Piso,Alquiler,Tarragona,215.0,1408680.0,20/03/2007 00:00,Jesús
2987,2988,2988,20/12/2006 00:00,Piso,Alquiler,Tarragona,242.0,1492656.0,2030-05-19 00:00:00,
2988,2989,2989,20/12/2006 00:00,Local,Venta,Girona,255.0,1079670.0,2030-05-19 00:00:00,
2989,2990,2990,20/12/2006 00:00,Suelo,Venta,Barcelona,48.0,247584.0,08/04/2007 00:00,Joaquín
2990,2991,2991,21/12/2006 00:00,Parking,Venta,Barcelona,139.0,562394.0,2030-05-19 00:00:00,
2991,2992,2992,21/12/2006 00:00,Parking,Venta,Lleida,95.0,776245.0,15/04/2007 00:00,Luisa
2992,2993,2993,22/12/2006 00:00,Casa,Alquiler,Barcelona,100.0,835600.0,2030-05-19 00:00:00,
2993,2994,2994,23/12/2006 00:00,Piso,Venta,Tarragona,223.0,1794927.0,2030-05-19 00:00:00,
2994,2995,2995,23/12/2006 00:00,Parking,Venta,Barcelona,237.0,1997436.0,2030-05-19 00:00:00,
2995,2996,2996,23/12/2006 00:00,Parking,Venta,Lleida,186.0,1844190.0,2030-05-19 00:00:00,
2996,2997,2997,24/12/2006 00:00,Suelo,Venta,Tarragona,108.0,903960.0,2030-05-19 00:00:00,
2997,2998,2998,24/12/2006 00:00,Piso,Alquiler,Girona,129.0,789738.0,2030-05-19 00:00:00,
2998,2999,2999,24/12/2006 00:00,Suelo,Venta,Barcelona,263.0,1403631.0,2030-05-19 00:00:00,
2999,3000,3000,24/12/2006 00:00,Local,Alquiler,Tarragona,141.0,1112631.0,2030-05-19 00:00:00,
3000,3001,3001,25/12/2006 00:00,Local,Alquiler,Lleida,273.0,1993446.0,2030-05-19 00:00:00,
3001,3002,3002,25/12/2006 00:00,Casa,Alquiler,Girona,226.0,2041006.0,2030-05-19 00:00:00,
3002,3003,3003,25/12/2006 00:00,Industrial,Alquiler,Girona,80.0,709760.0,02/05/2007 00:00,Jesús
3003,3004,3004,26/12/2006 00:00,Casa,Alquiler,Girona,211.0,2086368.0,2030-05-19 00:00:00,
3004,3005,3005,26/12/2006 00:00,Casa,Alquiler,Girona,80.0,651360.0,2030-05-19 00:00:00,
3005,3006,3006,26/12/2006 00:00,Suelo,Alquiler,Girona,219.0,913449.0,2030-05-19 00:00:00,
3006,3007,3007,26/12/2006 00:00,Casa,Alquiler,Girona,297.0,2673000.0,2030-05-19 00:00:00,
3007,3008,3008,27/12/2006 00:00,Piso,Alquiler,Girona,287.0,1882433.0,2030-05-19 00:00:00,
3008,3009,3009,27/12/2006 00:00,Oficina,Venta,Tarragona,125.0,645250.0,2030-05-19 00:00:00,
3009,3010,3010,28/12/2006 00:00,Suelo,Alquiler,Girona,292.0,1751124.0,2030-05-19 00:00:00,
3010,3011,3011,28/12/2006 00:00,Local,Alquiler,Tarragona,224.0,1646624.0,2030-05-19 00:00:00,
3011,3012,3012,28/12/2006 00:00,Parking,Venta,Lleida,182.0,1295840.0,2030-05-19 00:00:00,
3012,3013,3013,29/12/2006 00:00,Oficina,Venta,Barcelona,257.0,1245165.0,2030-05-19 00:00:00,
3013,3014,3014,30/12/2006 00:00,Casa,Venta,Lleida,135.0,1309365.0,2030-05-19 00:00:00,
3014,3015,3015,30/12/2006 00:00,Industrial,Alquiler,Lleida,62.0,333312.0,2030-05-19 00:00:00,
3015,3016,3016,30/12/2006 00:00,Industrial,Alquiler,Tarragona,149.0,667520.0,2030-05-19 00:00:00,
3016,3017,3017,30/12/2006 00:00,Casa,Alquiler,Barcelona,264.0,1060488.0,28/04/2007 00:00,Joaquín
3017,3018,3018,31/12/2006 00:00,Oficina,Venta,Lleida,69.0,483828.0,05/05/2007 00:00,Pedro
3018,3019,3019,31/12/2006 00:00,Piso,Alquiler,Tarragona,64.0,478272.0,2030-05-19 00:00:00,
3019,3020,3020,31/12/2006 00:00,Parking,Venta,Girona,146.0,1399264.0,2030-05-19 00:00:00,
3020,3021,3021,01/01/2007 00:00,Industrial,Alquiler,Girona,199.0,1321161.0,2030-05-19 00:00:00,
3021,3022,3022,01/01/2007 00:00,Parking,Alquiler,Barcelona,106.0,906830.0,2030-05-19 00:00:00,
3022,3023,3023,02/01/2007 00:00,Industrial,Alquiler,Lleida,73.0,592030.0,2030-05-19 00:00:00,
3023,3024,3024,02/01/2007 00:00,Industrial,Alquiler,Tarragona,273.0,1725087.0,2030-05-19 00:00:00,
3024,3025,3025,04/01/2007 00:00,Oficina,Alquiler,Lleida,293.0,2662784.0,2030-05-19 00:00:00,
3025,3026,3026,04/01/2007 00:00,Local,Alquiler,Lleida,94.0,821748.0,2030-05-19 00:00:00,
3026,3027,3027,05/01/2007 00:00,Local,Alquiler,Lleida,167.0,1335499.0,2030-05-19 00:00:00,
3027,3028,3028,06/01/2007 00:00,Parking,Venta,Girona,247.0,2398617.0,2030-05-19 00:00:00,
3028,3029,3029,06/01/2007 00:00,Oficina,Venta,Lleida,56.0,486416.0,2030-05-19 00:00:00,
3029,3030,3030,07/01/2007 00:00,Suelo,Alquiler,Girona,98.0,429730.0,2030-05-19 00:00:00,
3030,3031,3031,07/01/2007 00:00,Industrial,Alquiler,Lleida,196.0,904344.0,20/04/2007 00:00,Pedro
3031,3032,3032,08/01/2007 00:00,Casa,Venta,Tarragona,67.0,643200.0,2030-05-19 00:00:00,
3032,3033,3033,08/01/2007 00:00,Industrial,Venta,Girona,119.0,571676.0,2030-05-19 00:00:00,
3033,3034,3034,08/01/2007 00:00,Suelo,Venta,Lleida,107.0,885960.0,2030-05-19 00:00:00,
3034,3035,3035,08/01/2007 00:00,Casa,Alquiler,Lleida,269.0,1520119.0,2030-05-19 00:00:00,
3035,3036,3036,09/01/2007 00:00,Casa,Alquiler,Tarragona,286.0,1895036.0,2030-05-19 00:00:00,
3036,3037,3037,09/01/2007 00:00,Oficina,Venta,Barcelona,196.0,1022140.0,2030-05-19 00:00:00,
3037,3038,3038,09/01/2007 00:00,Casa,Alquiler,Tarragona,139.0,862634.0,2030-05-19 00:00:00,
3038,3039,3039,09/01/2007 00:00,Suelo,Alquiler,Barcelona,185.0,1156990.0,2030-05-19 00:00:00,
3039,3040,3040,09/01/2007 00:00,Suelo,Alquiler,Lleida,238.0,1108128.0,2030-05-19 00:00:00,
3040,3041,3041,09/01/2007 00:00,Oficina,Venta,Tarragona,90.0,713250.0,2030-05-19 00:00:00,
3041,3042,3042,09/01/2007 00:00,Parking,Venta,Barcelona,64.0,610816.0,2030-05-19 00:00:00,
3042,3043,3043,09/01/2007 00:00,Local,Venta,Lleida,92.0,709596.0,17/04/2007 00:00,Carmen
3043,3044,3044,09/01/2007 00:00,Oficina,Venta,Lleida,169.0,1635413.0,2030-05-19 00:00:00,
3044,3045,3045,10/01/2007 00:00,Piso,Alquiler,Barcelona,222.0,1296258.0,2030-05-19 00:00:00,
3045,3046,3046,10/01/2007 00:00,Parking,Venta,Barcelona,233.0,1077858.0,30/04/2007 00:00,María
3046,3047,3047,10/01/2007 00:00,Oficina,Alquiler,Barcelona,196.0,1880032.0,2030-05-19 00:00:00,
3047,3048,3048,10/01/2007 00:00,Local,Venta,Lleida,256.0,1934080.0,2030-05-19 00:00:00,
3048,3049,3049,10/01/2007 00:00,Suelo,Venta,Girona,57.0,269724.0,2030-05-19 00:00:00,
3049,3050,3050,11/01/2007 00:00,Oficina,Venta,Barcelona,100.0,440500.0,2030-05-19 00:00:00,
3050,3051,3051,11/01/2007 00:00,Casa,Venta,Barcelona,259.0,1369333.0,2030-05-19 00:00:00,
3051,3052,3052,11/01/2007 00:00,Local,Venta,Girona,272.0,1965472.0,2030-05-19 00:00:00,
3052,3053,3053,12/01/2007 00:00,Piso,Venta,Girona,164.0,1425488.0,2030-05-19 00:00:00,
3053,3054,3054,12/01/2007 00:00,Casa,Venta,Lleida,152.0,896800.0,2030-05-19 00:00:00,
3054,3055,3055,12/01/2007 00:00,Piso,Venta,Tarragona,258.0,2204352.0,2030-05-19 00:00:00,
3055,3056,3056,13/01/2007 00:00,Piso,Alquiler,Barcelona,70.0,511700.0,2030-05-19 00:00:00,
3056,3057,3057,13/01/2007 00:00,Suelo,Venta,Barcelona,217.0,1578675.0,2030-05-19 00:00:00,
3057,3058,3058,13/01/2007 00:00,Piso,Alquiler,Lleida,87.0,730452.0,2030-05-19 00:00:00,
3058,3059,3059,14/01/2007 00:00,Casa,Alquiler,Lleida,290.0,2797050.0,2030-05-19 00:00:00,
3059,3060,3060,14/01/2007 00:00,Suelo,Alquiler,Barcelona,289.0,2427311.0,2030-05-19 00:00:00,
3060,3061,3061,14/01/2007 00:00,Piso,Alquiler,Girona,228.0,932292.0,2030-05-19 00:00:00,
3061,3062,3062,14/01/2007 00:00,Industrial,Venta,Tarragona,62.0,373240.0,2030-05-19 00:00:00,
3062,3063,3063,15/01/2007 00:00,Parking,Alquiler,Barcelona,71.0,537825.0,2030-05-19 00:00:00,
3063,3064,3064,15/01/2007 00:00,Piso,Venta,Barcelona,120.0,761520.0,2030-05-19 00:00:00,
3064,3065,3065,15/01/2007 00:00,Parking,Venta,Tarragona,230.0,1486030.0,2030-05-19 00:00:00,
3065,3066,3066,15/01/2007 00:00,Piso,Alquiler,Girona,107.0,968243.0,2030-05-19 00:00:00,
3066,3067,3067,16/01/2007 00:00,Piso,Venta,Barcelona,256.0,1856000.0,2030-05-19 00:00:00,
3067,3068,3068,17/01/2007 00:00,Casa,Alquiler,Barcelona,196.0,814380.0,2030-05-19 00:00:00,
3068,3069,3069,17/01/2007 00:00,Industrial,Venta,Tarragona,273.0,1230684.0,2030-05-19 00:00:00,
3069,3070,3070,18/01/2007 00:00,Parking,Venta,Girona,243.0,1857735.0,2030-05-19 00:00:00,
3070,3071,3071,18/01/2007 00:00,Local,Alquiler,Tarragona,259.0,1360268.0,2030-05-19 00:00:00,
3071,3072,3072,18/01/2007 00:00,Suelo,Alquiler,Girona,253.0,2291421.0,2030-05-19 00:00:00,
3072,3073,3073,19/01/2007 00:00,Suelo,Venta,Tarragona,236.0,1598664.0,2030-05-19 00:00:00,
3073,3074,3074,20/01/2007 00:00,Oficina,Alquiler,Barcelona,123.0,885969.0,2030-05-19 00:00:00,
3074,3075,3075,20/01/2007 00:00,Industrial,Venta,Girona,56.0,485240.0,2030-05-19 00:00:00,
3075,3076,3076,20/01/2007 00:00,Parking,Alquiler,Tarragona,216.0,2143368.0,2030-05-19 00:00:00,
3076,3077,3077,20/01/2007 00:00,Industrial,Alquiler,Lleida,184.0,1570624.0,2030-05-19 00:00:00,
3077,3078,3078,20/01/2007 00:00,Industrial,Venta,Barcelona,239.0,1517889.0,2030-05-19 00:00:00,
3078,3079,3079,21/01/2007 00:00,Local,Alquiler,Girona,149.0,1047917.0,2030-05-19 00:00:00,
3079,3080,3080,21/01/2007 00:00,Local,Alquiler,Girona,79.0,393736.0,2030-05-19 00:00:00,
3080,3081,3081,21/01/2007 00:00,Piso,Alquiler,Tarragona,170.0,1491920.0,2030-05-19 00:00:00,
3081,3082,3082,21/01/2007 00:00,Parking,Alquiler,Barcelona,268.0,1420132.0,2030-05-19 00:00:00,
3082,3083,3083,22/01/2007 00:00,Piso,Venta,Girona,232.0,1511944.0,2030-05-19 00:00:00,
3083,3084,3084,23/01/2007 00:00,Industrial,Alquiler,Girona,137.0,569098.0,2030-05-19 00:00:00,
3084,3085,3085,23/01/2007 00:00,Local,Alquiler,Barcelona,108.0,784080.0,2030-05-19 00:00:00,
3085,3086,3086,23/01/2007 00:00,Suelo,Venta,Tarragona,67.0,657270.0,2030-05-19 00:00:00,
3086,3087,3087,23/01/2007 00:00,Parking,Venta,Lleida,59.0,268332.0,2030-05-19 00:00:00,
3087,3088,3088,23/01/2007 00:00,Local,Venta,Lleida,204.0,1677492.0,2030-05-19 00:00:00,
3088,3089,3089,23/01/2007 00:00,Industrial,Venta,Girona,164.0,1494204.0,2030-05-19 00:00:00,
3089,3090,3090,24/01/2007 00:00,Local,Venta,Tarragona,285.0,2321325.0,2030-05-19 00:00:00,
3090,3091,3091,25/01/2007 00:00,Suelo,Venta,Tarragona,212.0,1896340.0,2030-05-19 00:00:00,
3091,3092,3092,26/01/2007 00:00,Parking,Alquiler,Barcelona,189.0,1788885.0,2030-05-19 00:00:00,
3092,3093,3093,26/01/2007 00:00,Industrial,Venta,Tarragona,216.0,1554336.0,2030-05-19 00:00:00,
3093,3094,3094,26/01/2007 00:00,Suelo,Alquiler,Tarragona,214.0,1086478.0,2030-05-19 00:00:00,
3094,3095,3095,27/01/2007 00:00,Local,Alquiler,Girona,50.0,302100.0,2030-05-19 00:00:00,
3095,3096,3096,27/01/2007 00:00,Industrial,Venta,Lleida,269.0,2189122.0,2030-05-19 00:00:00,
3096,3097,3097,28/01/2007 00:00,Piso,Alquiler,Tarragona,229.0,1014928.0,2030-05-19 00:00:00,
3097,3098,3098,29/01/2007 00:00,Industrial,Alquiler,Barcelona,79.0,381254.0,2030-05-19 00:00:00,
3098,3099,3099,29/01/2007 00:00,Oficina,Alquiler,Barcelona,296.0,2563064.0,2030-05-19 00:00:00,
3099,3100,3100,29/01/2007 00:00,Parking,Venta,Barcelona,230.0,1445090.0,2030-05-19 00:00:00,
3100,3101,3101,29/01/2007 00:00,Oficina,Venta,Lleida,273.0,2148783.0,2030-05-19 00:00:00,
3101,3102,3102,30/01/2007 00:00,Industrial,Alquiler,Lleida,198.0,1295712.0,2030-05-19 00:00:00,
3102,3103,3103,31/01/2007 00:00,Suelo,Venta,Barcelona,101.0,921827.0,2030-05-19 00:00:00,
3103,3104,3104,31/01/2007 00:00,Suelo,Alquiler,Tarragona,174.0,915936.0,2030-05-19 00:00:00,
3104,3105,3105,01/02/2007 00:00,Piso,Alquiler,Tarragona,79.0,659808.0,2030-05-19 00:00:00,
3105,3106,3106,01/02/2007 00:00,Industrial,Alquiler,Girona,260.0,1636700.0,2030-05-19 00:00:00,
3106,3107,3107,01/02/2007 00:00,Suelo,Alquiler,Girona,117.0,997776.0,2030-05-19 00:00:00,
3107,3108,3108,01/02/2007 00:00,Local,Alquiler,Girona,229.0,1065995.0,2030-05-19 00:00:00,
3108,3109,3109,02/02/2007 00:00,Casa,Alquiler,Tarragona,116.0,599604.0,2030-05-19 00:00:00,
3109,3110,3110,02/02/2007 00:00,Parking,Alquiler,Girona,46.0,301346.0,2030-05-19 00:00:00,
3110,3111,3111,02/02/2007 00:00,Oficina,Venta,Barcelona,102.0,860676.0,2030-05-19 00:00:00,
3111,3112,3112,02/02/2007 00:00,Suelo,Venta,Barcelona,124.0,684356.0,2030-05-19 00:00:00,
3112,3113,3113,03/02/2007 00:00,Piso,Alquiler,Barcelona,112.0,1005648.0,2030-05-19 00:00:00,
3113,3114,3114,03/02/2007 00:00,Casa,Alquiler,Barcelona,158.0,1045486.0,2030-05-19 00:00:00,
3114,3115,3115,03/02/2007 00:00,Parking,Venta,Lleida,211.0,1528906.0,2030-05-19 00:00:00,
3115,3116,3116,04/02/2007 00:00,Oficina,Venta,Lleida,71.0,285136.0,2030-05-19 00:00:00,
3116,3117,3117,04/02/2007 00:00,Suelo,Venta,Girona,160.0,1431040.0,2030-05-19 00:00:00,
3117,3118,3118,05/02/2007 00:00,Piso,Venta,Tarragona,283.0,2449082.0,2030-05-19 00:00:00,
3118,3119,3119,06/02/2007 00:00,Industrial,Venta,Barcelona,113.0,952929.0,2030-05-19 00:00:00,
3119,3120,3120,06/02/2007 00:00,Suelo,Alquiler,Lleida,260.0,1746420.0,2030-05-19 00:00:00,
3120,3121,3121,06/02/2007 00:00,Parking,Alquiler,Tarragona,292.0,2658076.0,2030-05-19 00:00:00,
3121,3122,3122,06/02/2007 00:00,Industrial,Venta,Barcelona,105.0,496020.0,2030-05-19 00:00:00,
3122,3123,3123,08/02/2007 00:00,Parking,Venta,Tarragona,42.0,185010.0,2030-05-19 00:00:00,
3123,3124,3124,09/02/2007 00:00,Parking,Alquiler,Girona,252.0,2154096.0,2030-05-19 00:00:00,
3124,3125,3125,10/02/2007 00:00,Piso,Venta,Barcelona,119.0,688058.0,2030-05-19 00:00:00,
3125,3126,3126,10/02/2007 00:00,Oficina,Venta,Tarragona,297.0,2902284.0,2030-05-19 00:00:00,
3126,3127,3127,10/02/2007 00:00,Industrial,Alquiler,Lleida,59.0,523802.0,2030-05-19 00:00:00,
3127,3128,3128,10/02/2007 00:00,Local,Venta,Lleida,201.0,1817442.0,2030-05-19 00:00:00,
3128,3129,3129,11/02/2007 00:00,Industrial,Alquiler,Girona,244.0,1050664.0,2030-05-19 00:00:00,
3129,3130,3130,11/02/2007 00:00,Parking,Alquiler,Tarragona,62.0,443362.0,2030-05-19 00:00:00,
3130,3131,3131,11/02/2007 00:00,Suelo,Venta,Lleida,149.0,839913.0,2030-05-19 00:00:00,
3131,3132,3132,11/02/2007 00:00,Parking,Venta,Barcelona,54.0,521910.0,2030-05-19 00:00:00,
3132,3133,3133,12/02/2007 00:00,Suelo,Alquiler,Barcelona,59.0,519023.0,2030-05-19 00:00:00,
3133,3134,3134,12/02/2007 00:00,Local,Venta,Tarragona,195.0,1468740.0,2030-05-19 00:00:00,
3134,3135,3135,12/02/2007 00:00,Local,Alquiler,Lleida,181.0,1048714.0,2030-05-19 00:00:00,
3135,3136,3136,12/02/2007 00:00,Local,Venta,Barcelona,82.0,417626.0,2030-05-19 00:00:00,
3136,3137,3137,13/02/2007 00:00,Suelo,Alquiler,Girona,66.0,268488.0,2030-05-19 00:00:00,
3137,3138,3138,14/02/2007 00:00,Local,Alquiler,Tarragona,119.0,1108604.0,2030-05-19 00:00:00,
3138,3139,3139,15/02/2007 00:00,Oficina,Alquiler,Tarragona,248.0,2357240.0,2030-05-19 00:00:00,
3139,3140,3140,15/02/2007 00:00,Industrial,Alquiler,Girona,138.0,1248072.0,2030-05-19 00:00:00,
3140,3141,3141,16/02/2007 00:00,Industrial,Alquiler,Girona,298.0,1708434.0,2030-05-19 00:00:00,
3141,3142,3142,16/02/2007 00:00,Industrial,Alquiler,Lleida,107.0,802393.0,2030-05-19 00:00:00,
3142,3143,3143,17/02/2007 00:00,Piso,Venta,Girona,241.0,979183.0,2030-05-19 00:00:00,
3143,3144,3144,17/02/2007 00:00,Industrial,Alquiler,Girona,288.0,1978848.0,2030-05-19 00:00:00,
3144,3145,3145,17/02/2007 00:00,Oficina,Venta,Girona,234.0,1789866.0,2030-05-19 00:00:00,
3145,3146,3146,18/02/2007 00:00,Oficina,Alquiler,Girona,174.0,1568610.0,2030-05-19 00:00:00,
3146,3147,3147,18/02/2007 00:00,Industrial,Venta,Girona,177.0,1325730.0,2030-05-19 00:00:00,
3147,3148,3148,18/02/2007 00:00,Industrial,Venta,Tarragona,210.0,1855770.0,2030-05-19 00:00:00,
3148,3149,3149,18/02/2007 00:00,Piso,Venta,Girona,81.0,324648.0,2030-05-19 00:00:00,
3149,3150,3150,19/02/2007 00:00,Casa,Venta,Tarragona,198.0,1158894.0,2030-05-19 00:00:00,
3150,3151,3151,19/02/2007 00:00,Oficina,Alquiler,Girona,43.0,293303.0,2030-05-19 00:00:00,
3151,3152,3152,19/02/2007 00:00,Casa,Venta,Barcelona,61.0,260775.0,2030-05-19 00:00:00,
3152,3153,3153,19/02/2007 00:00,Casa,Venta,Girona,115.0,1040635.0,2030-05-19 00:00:00,
3153,3154,3154,20/02/2007 00:00,Casa,Venta,Barcelona,281.0,1527516.0,2030-05-19 00:00:00,
3154,3155,3155,20/02/2007 00:00,Industrial,Venta,Lleida,65.0,590785.0,2030-05-19 00:00:00,
3155,3156,3156,21/02/2007 00:00,Piso,Venta,Lleida,167.0,858714.0,2030-05-19 00:00:00,
3156,3157,3157,22/02/2007 00:00,Local,Alquiler,Barcelona,95.0,435670.0,2030-05-19 00:00:00,
3157,3158,3158,22/02/2007 00:00,Local,Venta,Barcelona,267.0,1127274.0,2030-05-19 00:00:00,
3158,3159,3159,22/02/2007 00:00,Oficina,Venta,Tarragona,43.0,305945.0,2030-05-19 00:00:00,
3159,3160,3160,22/02/2007 00:00,Industrial,Venta,Lleida,238.0,992698.0,2030-05-19 00:00:00,
3160,3161,3161,23/02/2007 00:00,Parking,Venta,Lleida,116.0,648092.0,2030-05-19 00:00:00,
3161,3162,3162,23/02/2007 00:00,Industrial,Venta,Barcelona,261.0,2186658.0,2030-05-19 00:00:00,
3162,3163,3163,23/02/2007 00:00,Local,Alquiler,Girona,234.0,973206.0,2030-05-19 00:00:00,
3163,3164,3164,23/02/2007 00:00,Suelo,Venta,Tarragona,256.0,1175040.0,2030-05-19 00:00:00,
3164,3165,3165,24/02/2007 00:00,Local,Venta,Lleida,182.0,1433796.0,2030-05-19 00:00:00,
3165,3166,3166,24/02/2007 00:00,Suelo,Venta,Barcelona,87.0,348696.0,2030-05-19 00:00:00,
3166,3167,3167,25/02/2007 00:00,Local,Alquiler,Lleida,89.0,738700.0,2030-05-19 00:00:00,
3167,3168,3168,25/02/2007 00:00,Parking,Venta,Lleida,291.0,1374975.0,2030-05-19 00:00:00,
3168,3169,3169,26/02/2007 00:00,Industrial,Alquiler,Lleida,291.0,2066100.0,2030-05-19 00:00:00,
3169,3170,3170,26/02/2007 00:00,Suelo,Venta,Lleida,168.0,1576848.0,2030-05-19 00:00:00,
3170,3171,3171,26/02/2007 00:00,Oficina,Venta,Girona,89.0,684588.0,2030-05-19 00:00:00,
3171,3172,3172,26/02/2007 00:00,Casa,Venta,Girona,163.0,1478573.0,2030-05-19 00:00:00,
3172,3173,3173,27/02/2007 00:00,Suelo,Venta,Barcelona,279.0,1395837.0,2030-05-19 00:00:00,
3173,3174,3174,27/02/2007 00:00,Piso,Alquiler,Girona,64.0,520384.0,2030-05-19 00:00:00,
3174,3175,3175,27/02/2007 00:00,Local,Alquiler,Tarragona,198.0,1780812.0,2030-05-19 00:00:00,
3175,3176,3176,27/02/2007 00:00,Local,Alquiler,Girona,99.0,825759.0,2030-05-19 00:00:00,
3176,3177,3177,28/02/2007 00:00,Piso,Venta,Girona,128.0,801408.0,2030-05-19 00:00:00,
3177,3178,3178,28/02/2007 00:00,Casa,Alquiler,Tarragona,113.0,1028074.0,2030-05-19 00:00:00,
3178,3179,3179,01/03/2007 00:00,Parking,Alquiler,Tarragona,183.0,904935.0,2030-05-19 00:00:00,
3179,3180,3180,01/03/2007 00:00,Piso,Venta,Girona,174.0,1615068.0,2030-05-19 00:00:00,
3180,3181,3181,03/03/2007 00:00,Piso,Alquiler,Girona,127.0,957453.0,2030-05-19 00:00:00,
3181,3182,3182,03/03/2007 00:00,Casa,Alquiler,Lleida,182.0,1587768.0,2030-05-19 00:00:00,
3182,3183,3183,03/03/2007 00:00,Oficina,Venta,Tarragona,61.0,606279.0,2030-05-19 00:00:00,
3183,3184,3184,03/03/2007 00:00,Piso,Alquiler,Barcelona,266.0,2233602.0,2030-05-19 00:00:00,
3184,3185,3185,03/03/2007 00:00,Industrial,Venta,Barcelona,251.0,1913624.0,2030-05-19 00:00:00,
3185,3186,3186,04/03/2007 00:00,Industrial,Venta,Lleida,221.0,1583686.0,2030-05-19 00:00:00,
3186,3187,3187,04/03/2007 00:00,Piso,Alquiler,Girona,161.0,1420020.0,2030-05-19 00:00:00,
3187,3188,3188,04/03/2007 00:00,Piso,Alquiler,Tarragona,65.0,311090.0,2030-05-19 00:00:00,
3188,3189,3189,04/03/2007 00:00,Industrial,Alquiler,Tarragona,127.0,732028.0,2030-05-19 00:00:00,
3189,3190,3190,05/03/2007 00:00,Parking,Venta,Barcelona,213.0,1324008.0,2030-05-19 00:00:00,
3190,3191,3191,05/03/2007 00:00,Local,Alquiler,Tarragona,230.0,1057310.0,2030-05-19 00:00:00,
3191,3192,3192,05/03/2007 00:00,Piso,Venta,Barcelona,280.0,2439640.0,2030-05-19 00:00:00,
3192,3193,3193,07/03/2007 00:00,Industrial,Venta,Girona,282.0,2019120.0,2030-05-19 00:00:00,
3193,3194,3194,07/03/2007 00:00,Parking,Alquiler,Barcelona,62.0,397606.0,2030-05-19 00:00:00,
3194,3195,3195,07/03/2007 00:00,Suelo,Venta,Lleida,185.0,1109075.0,2030-05-19 00:00:00,
3195,3196,3196,07/03/2007 00:00,Casa,Alquiler,Girona,221.0,2075632.0,2030-05-19 00:00:00,
3196,3197,3197,07/03/2007 00:00,Parking,Alquiler,Lleida,292.0,2262708.0,2030-05-19 00:00:00,
3197,3198,3198,08/03/2007 00:00,Piso,Alquiler,Girona,212.0,1684340.0,2030-05-19 00:00:00,
3198,3199,3199,08/03/2007 00:00,Oficina,Alquiler,Tarragona,270.0,1859220.0,2030-05-19 00:00:00,
3199,3200,3200,08/03/2007 00:00,Casa,Alquiler,Tarragona,44.0,181192.0,2030-05-19 00:00:00,
3200,3201,3201,09/03/2007 00:00,Parking,Alquiler,Girona,93.0,849462.0,2030-05-19 00:00:00,
3201,3202,3202,09/03/2007 00:00,Oficina,Venta,Barcelona,298.0,1360966.0,2030-05-19 00:00:00,
3202,3203,3203,09/03/2007 00:00,Suelo,Alquiler,Tarragona,183.0,1694763.0,2030-05-19 00:00:00,
3203,3204,3204,09/03/2007 00:00,Parking,Venta,Lleida,61.0,350872.0,2030-05-19 00:00:00,
3204,3205,3205,10/03/2007 00:00,Suelo,Venta,Girona,121.0,870837.0,2030-05-19 00:00:00,
3205,3206,3206,11/03/2007 00:00,Parking,Alquiler,Lleida,285.0,1622790.0,2030-05-19 00:00:00,
3206,3207,3207,11/03/2007 00:00,Oficina,Alquiler,Lleida,238.0,1195474.0,2030-05-19 00:00:00,
3207,3208,3208,11/03/2007 00:00,Parking,Venta,Tarragona,123.0,1083261.0,2030-05-19 00:00:00,
3208,3209,3209,12/03/2007 00:00,Suelo,Alquiler,Lleida,137.0,918722.0,2030-05-19 00:00:00,
3209,3210,3210,12/03/2007 00:00,Local,Venta,Tarragona,136.0,997968.0,2030-05-19 00:00:00,
3210,3211,3211,12/03/2007 00:00,Local,Alquiler,Girona,82.0,601306.0,2030-05-19 00:00:00,
3211,3212,3212,13/03/2007 00:00,Local,Venta,Lleida,49.0,425173.0,2030-05-19 00:00:00,
3212,3213,3213,14/03/2007 00:00,Casa,Alquiler,Barcelona,53.0,503871.0,2030-05-19 00:00:00,
3213,3214,3214,14/03/2007 00:00,Suelo,Venta,Tarragona,188.0,1607588.0,2030-05-19 00:00:00,
