0,Referencia,Fecha Alta,Tipo,Operación,Provincia,Superficie,Precio Venta,Fecha Venta,Vendedor
2926,2926,28/11/2006 00:00,Casa,Alquiler,Tarragona,197,1165649,,
2927,2927,28/11/2006 00:00,Oficina,Venta,Lleida,153,1095786,,
2928,2928,29/11/2006 00:00,Oficina,Venta,Lleida,180,1467360,,
2929,2929,29/11/2006 00:00,Casa,Alquiler,Lleida,253,1239700,,
2930,2930,29/11/2006 00:00,Parking,Venta,Girona,82,643290,,
2931,2931,29/11/2006 00:00,Local,Venta,Barcelona,230,1847590,,
2932,2932,30/11/2006 00:00,Piso,Venta,Lleida,86,707350,,
2933,2933,30/11/2006 00:00,Parking,Venta,Girona,44,353628,,
2934,2934,30/11/2006 00:00,Casa,Venta,Barcelona,261,1752093,,
2935,2935,30/11/2006 00:00,Oficina,Alquiler,Lleida,192,1169088,,
2936,2936,30/11/2006 00:00,Casa,Venta,Barcelona,219,883446,,
2937,2937,01/12/2006 00:00,Piso,Venta,Girona,100,905600,07/05/2007 00:00,Joaquín
2938,2938,02/12/2006 00:00,Oficina,Venta,Tarragona,114,1078668,31/03/2007 00:00,Jesús
2939,2939,02/12/2006 00:00,Parking,Venta,Barcelona,187,1274218,,
2940,2940,02/12/2006 00:00,Local,Venta,Barcelona,94,789976,08/03/2007 00:00,María
2941,2941,03/12/2006 00:00,Piso,Venta,Barcelona,274,2474220,,
2942,2942,03/12/2006 00:00,Casa,Alquiler,Lleida,145,684110,,
2943,2943,04/12/2006 00:00,Piso,Venta,Barcelona,261,2198403,09/03/2007 00:00,Joaquín
2944,2944,04/12/2006 00:00,Industrial,Alquiler,Girona,114,1130424,,
2945,2945,05/12/2006 00:00,Casa,Alquiler,Girona,151,693543,,
2946,2946,05/12/2006 00:00,Piso,Venta,Lleida,136,1323280,,
2947,2947,06/12/2006 00:00,Suelo,Venta,Barcelona,186,1367100,,
2948,2948,06/12/2006 00:00,Casa,Alquiler,Girona,138,1186524,24/04/2007 00:00,Joaquín
2949,2949,07/12/2006 00:00,Industrial,Alquiler,Lleida,96,450336,,
2950,2950,07/12/2006 00:00,Industrial,Alquiler,Tarragona,172,1270908,,
2951,2951,07/12/2006 00:00,Parking,Venta,Tarragona,147,1045317,,
2952,2952,07/12/2006 00:00,Casa,Alquiler,Lleida,236,2133204,13/03/2007 00:00,Pedro
2953,2953,07/12/2006 00:00,Casa,Alquiler,Girona,251,1528088,,
2954,2954,08/12/2006 00:00,Local,Venta,Barcelona,185,1255595,,
2955,2955,08/12/2006 00:00,Piso,Alquiler,Lleida,112,774144,,
2956,2956,08/12/2006 00:00,Industrial,Alquiler,Girona,59,432411,,
2957,2957,09/12/2006 00:00,Piso,Venta,Tarragona,61,258030,,
2958,2958,09/12/2006 00:00,Suelo,Alquiler,Girona,193,1059956,10/03/2007 00:00,María
2959,2959,09/12/2006 00:00,Casa,Alquiler,Lleida,119,888335,,
2960,2960,10/12/2006 00:00,Industrial,Venta,Girona,117,575640,,
2961,2961,10/12/2006 00:00,Local,Alquiler,Tarragona,257,2170622,18/04/2007 00:00,Jesús
2962,2962,11/12/2006 00:00,Oficina,Venta,Lleida,171,1696149,,
2963,2963,11/12/2006 00:00,Piso,Venta,Tarragona,197,1077196,12/04/2007 00:00,María
2964,2964,11/12/2006 00:00,Local,Venta,Tarragona,242,1246058,,
2965,2965,11/12/2006 00:00,Local,Venta,Barcelona,128,752896,,
2966,2966,12/12/2006 00:00,Parking,Alquiler,Barcelona,147,679140,,
2967,2967,12/12/2006 00:00,Casa,Venta,Barcelona,43,305128,,
2968,2968,13/12/2006 00:00,Industrial,Venta,Lleida,198,1094940,25/03/2007 00:00,Joaquín
2969,2969,13/12/2006 00:00,Industrial,Venta,Girona,109,703159,,
2970,2970,14/12/2006 00:00,Local,Alquiler,Barcelona,200,1385200,31/03/2007 00:00,Joaquín
2971,2971,14/12/2006 00:00,Industrial,Alquiler,Barcelona,291,2797092,,
2972,2972,15/12/2006 00:00,Casa,Alquiler,Tarragona,158,1185790,,
2973,2973,15/12/2006 00:00,Casa,Venta,Barcelona,134,1295914,,
2974,2974,15/12/2006 00:00,Piso,Venta,Girona,200,1559800,23/04/2007 00:00,Joaquín
2975,2975,15/12/2006 00:00,Local,Alquiler,Tarragona,164,1482068,,
2976,2976,16/12/2006 00:00,Industrial,Alquiler,Tarragona,48,249072,,
2977,2977,16/12/2006 00:00,Local,Alquiler,Lleida,248,1957960,,
2978,2978,16/12/2006 00:00,Piso,Venta,Tarragona,174,1377210,,
2979,2979,16/12/2006 00:00,Suelo,Alquiler,Girona,152,1147144,,
2980,2980,17/12/2006 00:00,Casa,Alquiler,Barcelona,200,1957200,,
2981,2981,17/12/2006 00:00,Piso,Alquiler,Barcelona,182,,04/04/2007 00:00,María
2982,2982,17/12/2006 00:00,Oficina,Alquiler,Barcelona,72,339192,,
2983,2983,18/12/2006 00:00,Industrial,Alquiler,Girona,85,670310,,
2984,2984,18/12/2006 00:00,Suelo,Venta,Tarragona,93,910563,,
2985,2985,19/12/2006 00:00,Parking,Venta,Barcelona,200,1407200,,
2986,2986,19/12/2006 00:00,Casa,Venta,Barcelona,281,2244066,26/03/2007 00:00,Joaquín
2987,2987,19/12/2006 00:00,Piso,Alquiler,Tarragona,215,1408680,20/03/2007 00:00,Jesús
2988,2988,20/12/2006 00:00,Piso,Alquiler,Tarragona,242,1492656,,
2989,2989,20/12/2006 00:00,Local,Venta,Girona,255,1079670,,
2990,2990,20/12/2006 00:00,Suelo,Venta,Barcelona,48,247584,08/04/2007 00:00,Joaquín
2991,2991,21/12/2006 00:00,Parking,Venta,Barcelona,139,562394,,
2992,2992,21/12/2006 00:00,Parking,Venta,Lleida,95,776245,15/04/2007 00:00,Luisa
2993,2993,22/12/2006 00:00,Casa,Alquiler,Barcelona,100,835600,,
2994,2994,23/12/2006 00:00,Piso,Venta,Tarragona,223,1794927,,
2995,2995,23/12/2006 00:00,Parking,Venta,Barcelona,237,1997436,,
2996,2996,23/12/2006 00:00,Parking,Venta,Lleida,186,1844190,,
2997,2997,24/12/2006 00:00,Suelo,Venta,Tarragona,108,903960,,
2998,2998,24/12/2006 00:00,Piso,Alquiler,Girona,129,789738,,
2999,2999,24/12/2006 00:00,Suelo,Venta,Barcelona,263,1403631,,
3000,3000,24/12/2006 00:00,Local,Alquiler,Tarragona,141,1112631,,
3001,3001,25/12/2006 00:00,Local,Alquiler,Lleida,273,1993446,,
3002,3002,25/12/2006 00:00,Casa,Alquiler,Girona,226,2041006,,
3003,3003,25/12/2006 00:00,Industrial,Alquiler,Girona,80,709760,02/05/2007 00:00,Jesús
3004,3004,26/12/2006 00:00,Casa,Alquiler,Girona,211,2086368,,
3005,3005,26/12/2006 00:00,Casa,Alquiler,Girona,80,651360,,
3006,3006,26/12/2006 00:00,Suelo,Alquiler,Girona,219,913449,,
3007,3007,26/12/2006 00:00,Casa,Alquiler,Girona,297,2673000,,
3008,3008,27/12/2006 00:00,Piso,Alquiler,Girona,287,1882433,,
3009,3009,27/12/2006 00:00,Oficina,Venta,Tarragona,125,645250,,
3010,3010,28/12/2006 00:00,Suelo,Alquiler,Girona,292,1751124,,
3011,3011,28/12/2006 00:00,Local,Alquiler,Tarragona,224,1646624,,
3012,3012,28/12/2006 00:00,Parking,Venta,Lleida,182,1295840,,
3013,3013,29/12/2006 00:00,Oficina,Venta,Barcelona,257,1245165,,
3014,3014,30/12/2006 00:00,Casa,Venta,Lleida,135,1309365,,
3015,3015,30/12/2006 00:00,Industrial,Alquiler,Lleida,62,333312,,
3016,3016,30/12/2006 00:00,Industrial,Alquiler,Tarragona,149,667520,,
3017,3017,30/12/2006 00:00,Casa,Alquiler,Barcelona,264,1060488,28/04/2007 00:00,Joaquín
3018,3018,31/12/2006 00:00,Oficina,Venta,Lleida,69,483828,05/05/2007 00:00,Pedro
3019,3019,31/12/2006 00:00,Piso,Alquiler,Tarragona,64,478272,,
3020,3020,31/12/2006 00:00,Parking,Venta,Girona,146,1399264,,
3021,3021,01/01/2007 00:00,Industrial,Alquiler,Girona,199,1321161,,
3022,3022,01/01/2007 00:00,Parking,Alquiler,Barcelona,106,906830,,
3023,3023,02/01/2007 00:00,Industrial,Alquiler,Lleida,73,592030,,
3024,3024,02/01/2007 00:00,Industrial,Alquiler,Tarragona,273,1725087,,
3025,3025,04/01/2007 00:00,Oficina,Alquiler,Lleida,293,2662784,,
3026,3026,04/01/2007 00:00,Local,Alquiler,Lleida,94,821748,,
3027,3027,05/01/2007 00:00,Local,Alquiler,Lleida,167,1335499,,
3028,3028,06/01/2007 00:00,Parking,Venta,Girona,247,2398617,,
3029,3029,06/01/2007 00:00,Oficina,Venta,Lleida,56,486416,,
3030,3030,07/01/2007 00:00,Suelo,Alquiler,Girona,98,429730,,
3031,3031,07/01/2007 00:00,Industrial,Alquiler,Lleida,196,904344,20/04/2007 00:00,Pedro
3032,3032,08/01/2007 00:00,Casa,Venta,Tarragona,67,643200,,
3033,3033,08/01/2007 00:00,Industrial,Venta,Girona,119,571676,,
3034,3034,08/01/2007 00:00,Suelo,Venta,Lleida,107,885960,,
3035,3035,08/01/2007 00:00,Casa,Alquiler,Lleida,269,1520119,,
3036,3036,09/01/2007 00:00,Casa,Alquiler,Tarragona,286,1895036,,
3037,3037,09/01/2007 00:00,Oficina,Venta,Barcelona,196,1022140,,
3038,3038,09/01/2007 00:00,Casa,Alquiler,Tarragona,139,862634,,
3039,3039,09/01/2007 00:00,Suelo,Alquiler,Barcelona,185,1156990,,
3040,3040,09/01/2007 00:00,Suelo,Alquiler,Lleida,238,1108128,,
3041,3041,09/01/2007 00:00,Oficina,Venta,Tarragona,90,713250,,
3042,3042,09/01/2007 00:00,Parking,Venta,Barcelona,64,610816,,
3043,3043,09/01/2007 00:00,Local,Venta,Lleida,92,709596,17/04/2007 00:00,Carmen
3044,3044,09/01/2007 00:00,Oficina,Venta,Lleida,169,1635413,,
3045,3045,10/01/2007 00:00,Piso,Alquiler,Barcelona,222,1296258,,
3046,3046,10/01/2007 00:00,Parking,Venta,Barcelona,233,1077858,30/04/2007 00:00,María
3047,3047,10/01/2007 00:00,Oficina,Alquiler,Barcelona,196,1880032,,
3048,3048,10/01/2007 00:00,Local,Venta,Lleida,256,1934080,,
3049,3049,10/01/2007 00:00,Suelo,Venta,Girona,57,269724,,
3050,3050,11/01/2007 00:00,Oficina,Venta,Barcelona,100,440500,,
3051,3051,11/01/2007 00:00,Casa,Venta,Barcelona,259,1369333,,
3052,3052,11/01/2007 00:00,Local,Venta,Girona,272,1965472,,
3053,3053,12/01/2007 00:00,Piso,Venta,Girona,164,1425488,,
3054,3054,12/01/2007 00:00,Casa,Venta,Lleida,152,896800,,
3055,3055,12/01/2007 00:00,Piso,Venta,Tarragona,258,2204352,,
3056,3056,13/01/2007 00:00,Piso,Alquiler,Barcelona,70,511700,,
3057,3057,13/01/2007 00:00,Suelo,Venta,Barcelona,217,1578675,,
3058,3058,13/01/2007 00:00,Piso,Alquiler,Lleida,87,730452,,
3059,3059,14/01/2007 00:00,Casa,Alquiler,Lleida,290,2797050,,
3060,3060,14/01/2007 00:00,Suelo,Alquiler,Barcelona,289,2427311,,
3061,3061,14/01/2007 00:00,Piso,Alquiler,Girona,228,932292,,
3062,3062,14/01/2007 00:00,Industrial,Venta,Tarragona,62,373240,,
3063,3063,15/01/2007 00:00,Parking,Alquiler,Barcelona,71,537825,,
3064,3064,15/01/2007 00:00,Piso,Venta,Barcelona,120,761520,,
3065,3065,15/01/2007 00:00,Parking,Venta,Tarragona,230,1486030,,
3066,3066,15/01/2007 00:00,Piso,Alquiler,Girona,107,968243,,
3067,3067,16/01/2007 00:00,Piso,Venta,Barcelona,256,1856000,,
3068,3068,17/01/2007 00:00,Casa,Alquiler,Barcelona,196,814380,,
3069,3069,17/01/2007 00:00,Industrial,Venta,Tarragona,273,1230684,,
3070,3070,18/01/2007 00:00,Parking,Venta,Girona,243,1857735,,
3071,3071,18/01/2007 00:00,Local,Alquiler,Tarragona,259,1360268,,
3072,3072,18/01/2007 00:00,Suelo,Alquiler,Girona,253,2291421,,
3073,3073,19/01/2007 00:00,Suelo,Venta,Tarragona,236,1598664,,
3074,3074,20/01/2007 00:00,Oficina,Alquiler,Barcelona,123,885969,,
3075,3075,20/01/2007 00:00,Industrial,Venta,Girona,56,485240,,
3076,3076,20/01/2007 00:00,Parking,Alquiler,Tarragona,216,2143368,,
3077,3077,20/01/2007 00:00,Industrial,Alquiler,Lleida,184,1570624,,
3078,3078,20/01/2007 00:00,Industrial,Venta,Barcelona,239,1517889,,
3079,3079,21/01/2007 00:00,Local,Alquiler,Girona,149,1047917,,
3080,3080,21/01/2007 00:00,Local,Alquiler,Girona,79,393736,,
3081,3081,21/01/2007 00:00,Piso,Alquiler,Tarragona,170,1491920,,
3082,3082,21/01/2007 00:00,Parking,Alquiler,Barcelona,268,1420132,,
3083,3083,22/01/2007 00:00,Piso,Venta,Girona,232,1511944,,
3084,3084,23/01/2007 00:00,Industrial,Alquiler,Girona,137,569098,,
3085,3085,23/01/2007 00:00,Local,Alquiler,Barcelona,108,784080,,
3086,3086,23/01/2007 00:00,Suelo,Venta,Tarragona,67,657270,,
3087,3087,23/01/2007 00:00,Parking,Venta,Lleida,59,268332,,
3088,3088,23/01/2007 00:00,Local,Venta,Lleida,204,1677492,,
3089,3089,23/01/2007 00:00,Industrial,Venta,Girona,164,1494204,,
3090,3090,24/01/2007 00:00,Local,Venta,Tarragona,285,2321325,,
3091,3091,25/01/2007 00:00,Suelo,Venta,Tarragona,212,1896340,,
3092,3092,26/01/2007 00:00,Parking,Alquiler,Barcelona,189,1788885,,
3093,3093,26/01/2007 00:00,Industrial,Venta,Tarragona,216,1554336,,
3094,3094,26/01/2007 00:00,Suelo,Alquiler,Tarragona,214,1086478,,
3095,3095,27/01/2007 00:00,Local,Alquiler,Girona,50,302100,,
3096,3096,27/01/2007 00:00,Industrial,Venta,Lleida,269,2189122,,
3097,3097,28/01/2007 00:00,Piso,Alquiler,Tarragona,229,1014928,,
3098,3098,29/01/2007 00:00,Industrial,Alquiler,Barcelona,79,381254,,
3099,3099,29/01/2007 00:00,Oficina,Alquiler,Barcelona,296,2563064,,
3100,3100,29/01/2007 00:00,Parking,Venta,Barcelona,230,1445090,,
3101,3101,29/01/2007 00:00,Oficina,Venta,Lleida,273,2148783,,
3102,3102,30/01/2007 00:00,Industrial,Alquiler,Lleida,198,1295712,,
3103,3103,31/01/2007 00:00,Suelo,Venta,Barcelona,101,921827,,
3104,3104,31/01/2007 00:00,Suelo,Alquiler,Tarragona,174,915936,,
3105,3105,01/02/2007 00:00,Piso,Alquiler,Tarragona,79,659808,,
3106,3106,01/02/2007 00:00,Industrial,Alquiler,Girona,260,1636700,,
3107,3107,01/02/2007 00:00,Suelo,Alquiler,Girona,117,997776,,
3108,3108,01/02/2007 00:00,Local,Alquiler,Girona,229,1065995,,
3109,3109,02/02/2007 00:00,Casa,Alquiler,Tarragona,116,599604,,
3110,3110,02/02/2007 00:00,Parking,Alquiler,Girona,46,301346,,
3111,3111,02/02/2007 00:00,Oficina,Venta,Barcelona,102,860676,,
3112,3112,02/02/2007 00:00,Suelo,Venta,Barcelona,124,684356,,
3113,3113,03/02/2007 00:00,Piso,Alquiler,Barcelona,112,1005648,,
3114,3114,03/02/2007 00:00,Casa,Alquiler,Barcelona,158,1045486,,
3115,3115,03/02/2007 00:00,Parking,Venta,Lleida,211,1528906,,
3116,3116,04/02/2007 00:00,Oficina,Venta,Lleida,71,285136,,
3117,3117,04/02/2007 00:00,Suelo,Venta,Girona,160,1431040,,
3118,3118,05/02/2007 00:00,Piso,Venta,Tarragona,283,2449082,,
3119,3119,06/02/2007 00:00,Industrial,Venta,Barcelona,113,952929,,
3120,3120,06/02/2007 00:00,Suelo,Alquiler,Lleida,260,1746420,,
3121,3121,06/02/2007 00:00,Parking,Alquiler,Tarragona,292,2658076,,
3122,3122,06/02/2007 00:00,Industrial,Venta,Barcelona,105,496020,,
3123,3123,08/02/2007 00:00,Parking,Venta,Tarragona,42,185010,,
3124,3124,09/02/2007 00:00,Parking,Alquiler,Girona,252,2154096,,
3125,3125,10/02/2007 00:00,Piso,Venta,Barcelona,119,688058,,
3126,3126,10/02/2007 00:00,Oficina,Venta,Tarragona,297,2902284,,
3127,3127,10/02/2007 00:00,Industrial,Alquiler,Lleida,59,523802,,
3128,3128,10/02/2007 00:00,Local,Venta,Lleida,201,1817442,,
3129,3129,11/02/2007 00:00,Industrial,Alquiler,Girona,244,1050664,,
3130,3130,11/02/2007 00:00,Parking,Alquiler,Tarragona,62,443362,,
3131,3131,11/02/2007 00:00,Suelo,Venta,Lleida,149,839913,,
3132,3132,11/02/2007 00:00,Parking,Venta,Barcelona,54,521910,,
3133,3133,12/02/2007 00:00,Suelo,Alquiler,Barcelona,59,519023,,
3134,3134,12/02/2007 00:00,Local,Venta,Tarragona,195,1468740,,
3135,3135,12/02/2007 00:00,Local,Alquiler,Lleida,181,1048714,,
3136,3136,12/02/2007 00:00,Local,Venta,Barcelona,82,417626,,
3137,3137,13/02/2007 00:00,Suelo,Alquiler,Girona,66,268488,,
3138,3138,14/02/2007 00:00,Local,Alquiler,Tarragona,119,1108604,,
3139,3139,15/02/2007 00:00,Oficina,Alquiler,Tarragona,248,2357240,,
3140,3140,15/02/2007 00:00,Industrial,Alquiler,Girona,138,1248072,,
3141,3141,16/02/2007 00:00,Industrial,Alquiler,Girona,298,1708434,,
3142,3142,16/02/2007 00:00,Industrial,Alquiler,Lleida,107,802393,,
3143,3143,17/02/2007 00:00,Piso,Venta,Girona,241,979183,,
3144,3144,17/02/2007 00:00,Industrial,Alquiler,Girona,288,1978848,,
3145,3145,17/02/2007 00:00,Oficina,Venta,Girona,234,1789866,,
3146,3146,18/02/2007 00:00,Oficina,Alquiler,Girona,174,1568610,,
3147,3147,18/02/2007 00:00,Industrial,Venta,Girona,177,1325730,,
3148,3148,18/02/2007 00:00,Industrial,Venta,Tarragona,210,1855770,,
3149,3149,18/02/2007 00:00,Piso,Venta,Girona,81,324648,,
3150,3150,19/02/2007 00:00,Casa,Venta,Tarragona,198,1158894,,
3151,3151,19/02/2007 00:00,Oficina,Alquiler,Girona,43,293303,,
3152,3152,19/02/2007 00:00,Casa,Venta,Barcelona,61,260775,,
3153,3153,19/02/2007 00:00,Casa,Venta,Girona,115,1040635,,
3154,3154,20/02/2007 00:00,Casa,Venta,Barcelona,281,1527516,,
3155,3155,20/02/2007 00:00,Industrial,Venta,Lleida,65,590785,,
3156,3156,21/02/2007 00:00,Piso,Venta,Lleida,167,858714,,
3157,3157,22/02/2007 00:00,Local,Alquiler,Barcelona,95,435670,,
3158,3158,22/02/2007 00:00,Local,Venta,Barcelona,267,1127274,,
3159,3159,22/02/2007 00:00,Oficina,Venta,Tarragona,43,305945,,
3160,3160,22/02/2007 00:00,Industrial,Venta,Lleida,238,992698,,
3161,3161,23/02/2007 00:00,Parking,Venta,Lleida,116,648092,,
3162,3162,23/02/2007 00:00,Industrial,Venta,Barcelona,261,2186658,,
3163,3163,23/02/2007 00:00,Local,Alquiler,Girona,234,973206,,
3164,3164,23/02/2007 00:00,Suelo,Venta,Tarragona,256,1175040,,
3165,3165,24/02/2007 00:00,Local,Venta,Lleida,182,1433796,,
3166,3166,24/02/2007 00:00,Suelo,Venta,Barcelona,87,348696,,
3167,3167,25/02/2007 00:00,Local,Alquiler,Lleida,89,738700,,
3168,3168,25/02/2007 00:00,Parking,Venta,Lleida,291,1374975,,
3169,3169,26/02/2007 00:00,Industrial,Alquiler,Lleida,291,2066100,,
3170,3170,26/02/2007 00:00,Suelo,Venta,Lleida,168,1576848,,
3171,3171,26/02/2007 00:00,Oficina,Venta,Girona,89,684588,,
3172,3172,26/02/2007 00:00,Casa,Venta,Girona,163,1478573,,
3173,3173,27/02/2007 00:00,Suelo,Venta,Barcelona,279,1395837,,
3174,3174,27/02/2007 00:00,Piso,Alquiler,Girona,64,520384,,
3175,3175,27/02/2007 00:00,Local,Alquiler,Tarragona,198,1780812,,
3176,3176,27/02/2007 00:00,Local,Alquiler,Girona,99,825759,,
3177,3177,28/02/2007 00:00,Piso,Venta,Girona,128,801408,,
3178,3178,28/02/2007 00:00,Casa,Alquiler,Tarragona,113,1028074,,
3179,3179,01/03/2007 00:00,Parking,Alquiler,Tarragona,183,904935,,
3180,3180,01/03/2007 00:00,Piso,Venta,Girona,174,1615068,,
3181,3181,03/03/2007 00:00,Piso,Alquiler,Girona,127,957453,,
3182,3182,03/03/2007 00:00,Casa,Alquiler,Lleida,182,1587768,,
3183,3183,03/03/2007 00:00,Oficina,Venta,Tarragona,61,606279,,
3184,3184,03/03/2007 00:00,Piso,Alquiler,Barcelona,266,2233602,,
3185,3185,03/03/2007 00:00,Industrial,Venta,Barcelona,251,1913624,,
3186,3186,04/03/2007 00:00,Industrial,Venta,Lleida,221,1583686,,
3187,3187,04/03/2007 00:00,Piso,Alquiler,Girona,161,1420020,,
3188,3188,04/03/2007 00:00,Piso,Alquiler,Tarragona,65,311090,,
3189,3189,04/03/2007 00:00,Industrial,Alquiler,Tarragona,127,732028,,
3190,3190,05/03/2007 00:00,Parking,Venta,Barcelona,213,1324008,,
3191,3191,05/03/2007 00:00,Local,Alquiler,Tarragona,230,1057310,,
3192,3192,05/03/2007 00:00,Piso,Venta,Barcelona,280,2439640,,
3193,3193,07/03/2007 00:00,Industrial,Venta,Girona,282,2019120,,
3194,3194,07/03/2007 00:00,Parking,Alquiler,Barcelona,62,397606,,
3195,3195,07/03/2007 00:00,Suelo,Venta,Lleida,185,1109075,,
3196,3196,07/03/2007 00:00,Casa,Alquiler,Girona,221,2075632,,
3197,3197,07/03/2007 00:00,Parking,Alquiler,Lleida,292,2262708,,
3198,3198,08/03/2007 00:00,Piso,Alquiler,Girona,212,1684340,,
3199,3199,08/03/2007 00:00,Oficina,Alquiler,Tarragona,270,1859220,,
3200,3200,08/03/2007 00:00,Casa,Alquiler,Tarragona,44,181192,,
3201,3201,09/03/2007 00:00,Parking,Alquiler,Girona,93,849462,,
3202,3202,09/03/2007 00:00,Oficina,Venta,Barcelona,298,1360966,,
3203,3203,09/03/2007 00:00,Suelo,Alquiler,Tarragona,183,1694763,,
3204,3204,09/03/2007 00:00,Parking,Venta,Lleida,61,350872,,
3205,3205,10/03/2007 00:00,Suelo,Venta,Girona,121,870837,,
3206,3206,11/03/2007 00:00,Parking,Alquiler,Lleida,285,1622790,,
3207,3207,11/03/2007 00:00,Oficina,Alquiler,Lleida,238,1195474,,
3208,3208,11/03/2007 00:00,Parking,Venta,Tarragona,123,1083261,,
3209,3209,12/03/2007 00:00,Suelo,Alquiler,Lleida,137,918722,,
3210,3210,12/03/2007 00:00,Local,Venta,Tarragona,136,997968,,
3211,3211,12/03/2007 00:00,Local,Alquiler,Girona,82,601306,,
3212,3212,13/03/2007 00:00,Local,Venta,Lleida,49,425173,,
3213,3213,14/03/2007 00:00,Casa,Alquiler,Barcelona,53,503871,,
3214,3214,14/03/2007 00:00,Suelo,Venta,Tarragona,188,1607588,,
3215,3215,14/03/2007 00:00,Industrial,Venta,Tarragona,104,522912,,
3216,3216,14/03/2007 00:00,Casa,Venta,Lleida,63,319347,,
3217,3217,14/03/2007 00:00,Industrial,Venta,Girona,161,1020257,,
3218,3218,14/03/2007 00:00,Piso,Venta,Tarragona,93,812913,,
3219,3219,15/03/2007 00:00,Oficina,Alquiler,Barcelona,95,905920,,
3220,3220,15/03/2007 00:00,Oficina,Venta,Lleida,118,905532,,
3221,3221,16/03/2007 00:00,Local,Alquiler,Lleida,140,1134840,,
3222,3222,16/03/2007 00:00,Parking,Venta,Girona,138,1034034,,
3223,3223,16/03/2007 00:00,Industrial,Alquiler,Lleida,140,949060,,
3224,3224,16/03/2007 00:00,Industrial,Venta,Lleida,192,1242624,,
3225,3225,16/03/2007 00:00,Casa,Venta,Tarragona,173,1456487,,
3226,3226,16/03/2007 00:00,Local,Venta,Tarragona,145,1128390,,
3227,3227,17/03/2007 00:00,Suelo,Venta,Tarragona,162,720576,,
3228,3228,17/03/2007 00:00,Piso,Venta,Tarragona,53,325420,,
3229,3229,17/03/2007 00:00,Local,Alquiler,Tarragona,201,1194342,,
3230,3230,17/03/2007 00:00,Suelo,Alquiler,Barcelona,88,476784,,
3231,3231,18/03/2007 00:00,Oficina,Alquiler,Barcelona,106,520672,,
3232,3232,18/03/2007 00:00,Industrial,Venta,Tarragona,44,306020,,
3233,3233,19/03/2007 00:00,Oficina,Venta,Barcelona,110,713680,,
3234,3234,19/03/2007 00:00,Industrial,Alquiler,Girona,99,763983,,
3235,3235,19/03/2007 00:00,Oficina,Alquiler,Tarragona,76,347776,,
3236,3236,20/03/2007 00:00,Casa,Alquiler,Girona,292,2765240,,
3237,3237,20/03/2007 00:00,Oficina,Venta,Lleida,102,470118,,
3238,3238,20/03/2007 00:00,Casa,Alquiler,Lleida,126,726264,,
3239,3239,20/03/2007 00:00,Local,Venta,Barcelona,159,1056714,,
3240,3240,21/03/2007 00:00,Oficina,Alquiler,Tarragona,153,774792,,
3241,3241,21/03/2007 00:00,Industrial,Alquiler,Tarragona,59,555013,,
3242,3242,21/03/2007 00:00,Suelo,Alquiler,Barcelona,60,586920,,
3243,3243,22/03/2007 00:00,Suelo,Venta,Girona,135,1096470,,
3244,3244,22/03/2007 00:00,Piso,Alquiler,Lleida,239,1364690,,
3245,3245,22/03/2007 00:00,Industrial,Alquiler,Barcelona,283,1800729,,
3246,3246,23/03/2007 00:00,Parking,Venta,Barcelona,144,1035648,,
3247,3247,23/03/2007 00:00,Oficina,Venta,Barcelona,95,940310,,
3248,3248,23/03/2007 00:00,Piso,Venta,Barcelona,135,1298025,,
3249,3249,23/03/2007 00:00,Suelo,Venta,Tarragona,41,192290,,
3250,3250,23/03/2007 00:00,Suelo,Alquiler,Tarragona,213,1202811,,
3251,3251,24/03/2007 00:00,Parking,Venta,Girona,60,366780,,
3252,3252,24/03/2007 00:00,Local,Alquiler,Lleida,245,1966615,,
3253,3253,24/03/2007 00:00,Casa,Venta,Girona,172,1389072,,
3254,3254,25/03/2007 00:00,Casa,Alquiler,Girona,79,495093,,
3255,3255,26/03/2007 00:00,Oficina,Venta,Girona,221,1194726,,
3256,3256,26/03/2007 00:00,Piso,Alquiler,Girona,266,2010960,,
3257,3257,26/03/2007 00:00,Suelo,Alquiler,Girona,128,912256,,
3258,3258,27/03/2007 00:00,Local,Venta,Barcelona,182,777868,,
3259,3259,27/03/2007 00:00,Industrial,Alquiler,Lleida,118,1114746,,
3260,3260,27/03/2007 00:00,Casa,Alquiler,Lleida,132,1028676,,
3261,3261,27/03/2007 00:00,Industrial,Venta,Lleida,269,1674794,,
3262,3262,28/03/2007 00:00,Casa,Alquiler,Tarragona,243,1608903,,
3263,3263,29/03/2007 00:00,Casa,Alquiler,Barcelona,197,1630569,,
3264,3264,29/03/2007 00:00,Local,Alquiler,Tarragona,291,1475952,,
3265,3265,30/03/2007 00:00,Parking,Venta,Girona,51,393057,,
3266,3266,30/03/2007 00:00,Casa,Alquiler,Tarragona,209,1925935,,
3267,3267,31/03/2007 00:00,Casa,Venta,Barcelona,199,1682346,,
3268,3268,01/04/2007 00:00,Industrial,Alquiler,Barcelona,300,2908500,,
3269,3269,01/04/2007 00:00,Suelo,Alquiler,Tarragona,170,1178610,,
3270,3270,01/04/2007 00:00,Suelo,Alquiler,Tarragona,73,622909,,
3271,3271,02/04/2007 00:00,Parking,Venta,Tarragona,119,1056839,,
3272,3272,02/04/2007 00:00,Oficina,Alquiler,Tarragona,218,1656364,,
